nodenumber,    x-coordinate,    y-coordinate,    x-coordinate,    y-coordinate,  turb-diss-rate,turb-kinetic-energy,      x-velocity,      y-velocity,        pressure
     11151, 1.464337486E-01, 8.500000000E-02, 1.464337486E-01, 8.500000000E-02, 1.005211072E-06, 4.738658718E-10, 0.000000000E+00, 0.000000000E+00, 3.325133696E-01
     11152, 1.470704168E-01, 8.500000000E-02, 1.470704168E-01, 8.500000000E-02, 1.036789199E-06, 4.875343802E-10, 0.000000000E+00, 0.000000000E+00, 3.343368660E-01
     11153, 1.477070849E-01, 8.500000000E-02, 1.477070849E-01, 8.500000000E-02, 1.099233786E-06, 5.147042432E-10, 0.000000000E+00, 0.000000000E+00, 3.366293211E-01
     11154, 1.483437531E-01, 8.500000000E-02, 1.483437531E-01, 8.500000000E-02, 1.079976598E-06, 5.021003154E-10, 0.000000000E+00, 0.000000000E+00, 3.383311609E-01
     11155, 1.489804212E-01, 8.500000000E-02, 1.489804212E-01, 8.500000000E-02, 1.002664358E-06, 4.616137854E-10, 0.000000000E+00, 0.000000000E+00, 3.392120514E-01
     11156, 1.496170894E-01, 8.500000000E-02, 1.496170894E-01, 8.500000000E-02, 1.113448224E-06, 5.053330455E-10, 0.000000000E+00, 0.000000000E+00, 3.411394026E-01
     11157, 1.502537575E-01, 8.500000000E-02, 1.502537575E-01, 8.500000000E-02, 1.270143658E-06, 5.684437513E-10, 0.000000000E+00, 0.000000000E+00, 3.442553628E-01
     11158, 1.508904257E-01, 8.500000000E-02, 1.508904257E-01, 8.500000000E-02, 1.191499151E-06, 5.250147939E-10, 0.000000000E+00, 0.000000000E+00, 3.461026005E-01
     11159, 1.515270938E-01, 8.500000000E-02, 1.515270938E-01, 8.500000000E-02, 1.117561122E-06, 4.855163989E-10, 0.000000000E+00, 0.000000000E+00, 3.474108230E-01
     11160, 1.521637620E-01, 8.500000000E-02, 1.521637620E-01, 8.500000000E-02, 1.138874497E-06, 4.898849629E-10, 0.000000000E+00, 0.000000000E+00, 3.495317646E-01
     11161, 1.528004301E-01, 8.500000000E-02, 1.528004301E-01, 8.500000000E-02, 1.162923725E-06, 4.981275182E-10, 0.000000000E+00, 0.000000000E+00, 3.519679112E-01
     11162, 1.534370983E-01, 8.500000000E-02, 1.534370983E-01, 8.500000000E-02, 1.122501070E-06, 4.815585212E-10, 0.000000000E+00, 0.000000000E+00, 3.537564647E-01
     11163, 1.540737664E-01, 8.500000000E-02, 1.540737664E-01, 8.500000000E-02, 1.059599576E-06, 4.577417546E-10, 0.000000000E+00, 0.000000000E+00, 3.546594624E-01
     11164, 1.547104345E-01, 8.500000000E-02, 1.547104345E-01, 8.500000000E-02, 9.901275711E-07, 4.324303132E-10, 0.000000000E+00, 0.000000000E+00, 3.549870470E-01
     11165, 1.553471027E-01, 8.500000000E-02, 1.553471027E-01, 8.500000000E-02, 9.138026763E-07, 4.043499502E-10, 0.000000000E+00, 0.000000000E+00, 3.549413072E-01
     11166, 1.559837708E-01, 8.500000000E-02, 1.559837708E-01, 8.500000000E-02, 8.343908338E-07, 3.742298016E-10, 0.000000000E+00, 0.000000000E+00, 3.547602134E-01
     11167, 1.566204390E-01, 8.500000000E-02, 1.566204390E-01, 8.500000000E-02, 7.826771595E-07, 3.555636957E-10, 0.000000000E+00, 0.000000000E+00, 3.549222416E-01
     11168, 1.572571071E-01, 8.500000000E-02, 1.572571071E-01, 8.500000000E-02, 7.427541819E-07, 3.410645309E-10, 0.000000000E+00, 0.000000000E+00, 3.555962617E-01
     11169, 1.578937753E-01, 8.500000000E-02, 1.578937753E-01, 8.500000000E-02, 7.760608401E-07, 3.596597609E-10, 0.000000000E+00, 0.000000000E+00, 3.570929991E-01
     11170, 1.585304434E-01, 8.500000000E-02, 1.585304434E-01, 8.500000000E-02, 9.199831701E-07, 4.291714726E-10, 0.000000000E+00, 0.000000000E+00, 3.597255374E-01
     11171, 1.591671116E-01, 8.500000000E-02, 1.591671116E-01, 8.500000000E-02, 1.097688318E-06, 5.144185855E-10, 0.000000000E+00, 0.000000000E+00, 3.631803782E-01
     11172, 1.598037797E-01, 8.500000000E-02, 1.598037797E-01, 8.500000000E-02, 1.205475290E-06, 5.664788794E-10, 0.000000000E+00, 0.000000000E+00, 3.667809993E-01
     11173, 1.604404479E-01, 8.500000000E-02, 1.604404479E-01, 8.500000000E-02, 1.198524571E-06, 5.640369931E-10, 0.000000000E+00, 0.000000000E+00, 3.694566502E-01
     11174, 1.610771160E-01, 8.500000000E-02, 1.610771160E-01, 8.500000000E-02, 1.217619203E-06, 5.732658860E-10, 0.000000000E+00, 0.000000000E+00, 3.714778906E-01
     11175, 1.617137841E-01, 8.500000000E-02, 1.617137841E-01, 8.500000000E-02, 1.218078093E-06, 5.730814714E-10, 0.000000000E+00, 0.000000000E+00, 3.731230559E-01
     11176, 1.623504523E-01, 8.500000000E-02, 1.623504523E-01, 8.500000000E-02, 1.127571250E-06, 5.295643595E-10, 0.000000000E+00, 0.000000000E+00, 3.737276945E-01
     11177, 1.629871204E-01, 8.500000000E-02, 1.629871204E-01, 8.500000000E-02, 1.026692147E-06, 4.809162024E-10, 0.000000000E+00, 0.000000000E+00, 3.736501124E-01
     11178, 1.636237886E-01, 8.500000000E-02, 1.636237886E-01, 8.500000000E-02, 9.461990892E-07, 4.416530038E-10, 0.000000000E+00, 0.000000000E+00, 3.735126608E-01
     11179, 1.642604567E-01, 8.500000000E-02, 1.642604567E-01, 8.500000000E-02, 8.765709933E-07, 4.074195711E-10, 0.000000000E+00, 0.000000000E+00, 3.733216581E-01
     11180, 1.648971249E-01, 8.500000000E-02, 1.648971249E-01, 8.500000000E-02, 7.802687928E-07, 3.611044620E-10, 0.000000000E+00, 0.000000000E+00, 3.728810130E-01
     11181, 1.655337930E-01, 8.500000000E-02, 1.655337930E-01, 8.500000000E-02, 7.860055528E-07, 3.623586694E-10, 0.000000000E+00, 0.000000000E+00, 3.732506842E-01
     11182, 1.661704612E-01, 8.500000000E-02, 1.661704612E-01, 8.500000000E-02, 8.816091395E-07, 4.055123950E-10, 0.000000000E+00, 0.000000000E+00, 3.749050919E-01
     11183, 1.668071293E-01, 8.500000000E-02, 1.668071293E-01, 8.500000000E-02, 9.453855897E-07, 4.344909189E-10, 0.000000000E+00, 0.000000000E+00, 3.769936545E-01
     11184, 1.674437975E-01, 8.500000000E-02, 1.674437975E-01, 8.500000000E-02, 9.884254119E-07, 4.546298029E-10, 0.000000000E+00, 0.000000000E+00, 3.790229267E-01
     11185, 1.680804656E-01, 8.500000000E-02, 1.680804656E-01, 8.500000000E-02, 1.009085727E-06, 4.651615989E-10, 0.000000000E+00, 0.000000000E+00, 3.807471861E-01
     11186, 1.687171337E-01, 8.500000000E-02, 1.687171337E-01, 8.500000000E-02, 9.847150531E-07, 4.553612781E-10, 0.000000000E+00, 0.000000000E+00, 3.820573866E-01
     11187, 1.693538019E-01, 8.500000000E-02, 1.693538019E-01, 8.500000000E-02, 9.400449966E-07, 4.363631171E-10, 0.000000000E+00, 0.000000000E+00, 3.829911144E-01
     11188, 1.699904700E-01, 8.500000000E-02, 1.699904700E-01, 8.500000000E-02, 9.263104917E-07, 4.316194816E-10, 0.000000000E+00, 0.000000000E+00, 3.839908641E-01
     11189, 1.706271382E-01, 8.500000000E-02, 1.706271382E-01, 8.500000000E-02, 9.276086334E-07, 4.336846657E-10, 0.000000000E+00, 0.000000000E+00, 3.850137142E-01
     11190, 1.712638063E-01, 8.500000000E-02, 1.712638063E-01, 8.500000000E-02, 9.113794471E-07, 4.272842239E-10, 0.000000000E+00, 0.000000000E+00, 3.858152502E-01
     11191, 1.719004745E-01, 8.500000000E-02, 1.719004745E-01, 8.500000000E-02, 9.026543943E-07, 4.241823452E-10, 0.000000000E+00, 0.000000000E+00, 3.867110057E-01
     11192, 1.725371426E-01, 8.500000000E-02, 1.725371426E-01, 8.500000000E-02, 9.357627752E-07, 4.404860160E-10, 0.000000000E+00, 0.000000000E+00, 3.880041773E-01
     11193, 1.731738108E-01, 8.500000000E-02, 1.731738108E-01, 8.500000000E-02, 9.653419709E-07, 4.549064381E-10, 0.000000000E+00, 0.000000000E+00, 3.893910506E-01
     11194, 1.738104789E-01, 8.500000000E-02, 1.738104789E-01, 8.500000000E-02, 9.780902057E-07, 4.612152824E-10, 0.000000000E+00, 0.000000000E+00, 3.904803624E-01
     11195, 1.744471471E-01, 8.500000000E-02, 1.744471471E-01, 8.500000000E-02, 9.534810235E-07, 4.497997928E-10, 0.000000000E+00, 0.000000000E+00, 3.911900353E-01
     11196, 1.750838152E-01, 8.500000000E-02, 1.750838152E-01, 8.500000000E-02, 9.216748082E-07, 4.349281142E-10, 0.000000000E+00, 0.000000000E+00, 3.917692590E-01
     11197, 1.757204834E-01, 8.500000000E-02, 1.757204834E-01, 8.500000000E-02, 9.014550584E-07, 4.254836732E-10, 0.000000000E+00, 0.000000000E+00, 3.924794274E-01
     11198, 1.763571515E-01, 8.500000000E-02, 1.763571515E-01, 8.500000000E-02, 9.204190921E-07, 4.345125010E-10, 0.000000000E+00, 0.000000000E+00, 3.935329676E-01
     11199, 1.769938196E-01, 8.500000000E-02, 1.769938196E-01, 8.500000000E-02, 9.928839469E-07, 4.687478140E-10, 0.000000000E+00, 0.000000000E+00, 3.949732869E-01
     11200, 1.776304878E-01, 8.500000000E-02, 1.776304878E-01, 8.500000000E-02, 1.040208248E-06, 4.910590904E-10, 0.000000000E+00, 0.000000000E+00, 3.963913446E-01
     11201, 1.782671559E-01, 8.500000000E-02, 1.782671559E-01, 8.500000000E-02, 1.050949276E-06, 4.960563444E-10, 0.000000000E+00, 0.000000000E+00, 3.974285476E-01
     11202, 1.789038241E-01, 8.500000000E-02, 1.789038241E-01, 8.500000000E-02, 1.016005469E-06, 4.795200370E-10, 0.000000000E+00, 0.000000000E+00, 3.979765547E-01
     11203, 1.795404922E-01, 8.500000000E-02, 1.795404922E-01, 8.500000000E-02, 9.905282106E-07, 4.674993162E-10, 0.000000000E+00, 0.000000000E+00, 3.984919707E-01
     11204, 1.801771604E-01, 8.500000000E-02, 1.801771604E-01, 8.500000000E-02, 1.016340026E-06, 4.796858064E-10, 0.000000000E+00, 0.000000000E+00, 3.992849279E-01
     11205, 1.808138285E-01, 8.500000000E-02, 1.808138285E-01, 8.500000000E-02, 1.042929150E-06, 4.921964984E-10, 0.000000000E+00, 0.000000000E+00, 4.002034633E-01
     11206, 1.814504967E-01, 8.500000000E-02, 1.814504967E-01, 8.500000000E-02, 1.018282749E-06, 4.805347857E-10, 0.000000000E+00, 0.000000000E+00, 4.007823718E-01
     11207, 1.820871648E-01, 8.500000000E-02, 1.820871648E-01, 8.500000000E-02, 1.073879950E-06, 5.068193251E-10, 0.000000000E+00, 0.000000000E+00, 4.016111350E-01
     11208, 1.827238330E-01, 8.500000000E-02, 1.827238330E-01, 8.500000000E-02, 1.173743899E-06, 5.539151995E-10, 0.000000000E+00, 0.000000000E+00, 4.030354090E-01
     11209, 1.833605011E-01, 8.500000000E-02, 1.833605011E-01, 8.500000000E-02, 1.149982117E-06, 5.425982532E-10, 0.000000000E+00, 0.000000000E+00, 4.037715125E-01
     11210, 1.839971692E-01, 8.500000000E-02, 1.839971692E-01, 8.500000000E-02, 1.106017702E-06, 5.218210529E-10, 0.000000000E+00, 0.000000000E+00, 4.039195144E-01
     11211, 1.846338374E-01, 8.500000000E-02, 1.846338374E-01, 8.500000000E-02, 1.097436585E-06, 5.177719866E-10, 0.000000000E+00, 0.000000000E+00, 4.043256682E-01
     11212, 1.852705055E-01, 8.500000000E-02, 1.852705055E-01, 8.500000000E-02, 1.093965497E-06, 5.161126585E-10, 0.000000000E+00, 0.000000000E+00, 4.048413370E-01
     11213, 1.859071737E-01, 8.500000000E-02, 1.859071737E-01, 8.500000000E-02, 1.090477494E-06, 5.144122417E-10, 0.000000000E+00, 0.000000000E+00, 4.051880571E-01
     11214, 1.865438418E-01, 8.500000000E-02, 1.865438418E-01, 8.500000000E-02, 1.056617117E-06, 4.983896937E-10, 0.000000000E+00, 0.000000000E+00, 4.051846858E-01
     11215, 1.871805100E-01, 8.500000000E-02, 1.871805100E-01, 8.500000000E-02, 1.009930502E-06, 4.763628338E-10, 0.000000000E+00, 0.000000000E+00, 4.049172440E-01
     11216, 1.878171781E-01, 8.500000000E-02, 1.878171781E-01, 8.500000000E-02, 9.969464422E-07, 4.702534782E-10, 0.000000000E+00, 0.000000000E+00, 4.048860516E-01
     11217, 1.884538463E-01, 8.500000000E-02, 1.884538463E-01, 8.500000000E-02, 9.963571773E-07, 4.699568057E-10, 0.000000000E+00, 0.000000000E+00, 4.050205881E-01
     11218, 1.890905144E-01, 8.500000000E-02, 1.890905144E-01, 8.500000000E-02, 9.711144371E-07, 4.580283685E-10, 0.000000000E+00, 0.000000000E+00, 4.049015559E-01
     11219, 1.897271826E-01, 8.500000000E-02, 1.897271826E-01, 8.500000000E-02, 9.540177501E-07, 4.499688428E-10, 0.000000000E+00, 0.000000000E+00, 4.047617636E-01
     11220, 1.903638507E-01, 8.500000000E-02, 1.903638507E-01, 8.500000000E-02, 9.781355072E-07, 4.613430704E-10, 0.000000000E+00, 0.000000000E+00, 4.049784226E-01
     11221, 1.910005189E-01, 8.500000000E-02, 1.910005189E-01, 8.500000000E-02, 1.003345959E-06, 4.731717138E-10, 0.000000000E+00, 0.000000000E+00, 4.053062984E-01
     11222, 1.916371870E-01, 8.500000000E-02, 1.916371870E-01, 8.500000000E-02, 9.887154708E-07, 4.661694586E-10, 0.000000000E+00, 0.000000000E+00, 4.052784344E-01
     11223, 1.922738551E-01, 8.500000000E-02, 1.922738551E-01, 8.500000000E-02, 9.962287821E-07, 4.695884525E-10, 0.000000000E+00, 0.000000000E+00, 4.052015526E-01
     11224, 1.929105233E-01, 8.500000000E-02, 1.929105233E-01, 8.500000000E-02, 1.050772799E-06, 4.950225128E-10, 0.000000000E+00, 0.000000000E+00, 4.056870722E-01
     11225, 1.935471914E-01, 8.500000000E-02, 1.935471914E-01, 8.500000000E-02, 1.073120216E-06, 5.049937172E-10, 0.000000000E+00, 0.000000000E+00, 4.060686410E-01
     11226, 1.941838596E-01, 8.500000000E-02, 1.941838596E-01, 8.500000000E-02, 1.043812140E-06, 4.903987312E-10, 0.000000000E+00, 0.000000000E+00, 4.056627443E-01
     11227, 1.948205277E-01, 8.500000000E-02, 1.948205277E-01, 8.500000000E-02, 1.006159699E-06, 4.717128864E-10, 0.000000000E+00, 0.000000000E+00, 4.049899249E-01
     11228, 1.954571959E-01, 8.500000000E-02, 1.954571959E-01, 8.500000000E-02, 1.007010665E-06, 4.709266194E-10, 0.000000000E+00, 0.000000000E+00, 4.046682587E-01
     11229, 1.960938640E-01, 8.500000000E-02, 1.960938640E-01, 8.500000000E-02, 1.015663151E-06, 4.736731090E-10, 0.000000000E+00, 0.000000000E+00, 4.044938877E-01
     11230, 1.967305322E-01, 8.500000000E-02, 1.967305322E-01, 8.500000000E-02, 1.024295549E-06, 4.764691245E-10, 0.000000000E+00, 0.000000000E+00, 4.042544152E-01
     11231, 1.973672003E-01, 8.500000000E-02, 1.973672003E-01, 8.500000000E-02, 9.973604568E-07, 4.630909006E-10, 0.000000000E+00, 0.000000000E+00, 4.035710197E-01
     11232, 1.980038685E-01, 8.500000000E-02, 1.980038685E-01, 8.500000000E-02, 1.049619333E-06, 4.870062628E-10, 0.000000000E+00, 0.000000000E+00, 4.031178581E-01
     11233, 1.986405366E-01, 8.500000000E-02, 1.986405366E-01, 8.500000000E-02, 1.126062825E-06, 5.227975143E-10, 0.000000000E+00, 0.000000000E+00, 4.031949746E-01
     11234, 1.992772047E-01, 8.500000000E-02, 1.992772047E-01, 8.500000000E-02, 1.077943182E-06, 5.014093956E-10, 0.000000000E+00, 0.000000000E+00, 4.020079263E-01
     11235, 1.999138729E-01, 8.500000000E-02, 1.999138729E-01, 8.500000000E-02, 1.021258506E-06, 4.766644136E-10, 0.000000000E+00, 0.000000000E+00, 4.002822137E-01
     11236, 2.005505410E-01, 8.500000000E-02, 2.005505410E-01, 8.500000000E-02, 1.006261052E-06, 4.716545171E-10, 0.000000000E+00, 0.000000000E+00, 3.993312574E-01
     11237, 2.011872092E-01, 8.500000000E-02, 2.011872092E-01, 8.500000000E-02, 1.007463603E-06, 4.740755115E-10, 0.000000000E+00, 0.000000000E+00, 3.987357687E-01
     11238, 2.018238773E-01, 8.500000000E-02, 2.018238773E-01, 8.500000000E-02, 1.004124211E-06, 4.740466294E-10, 0.000000000E+00, 0.000000000E+00, 3.981047383E-01
     11239, 2.024605455E-01, 8.500000000E-02, 2.024605455E-01, 8.500000000E-02, 1.029611204E-06, 4.871658139E-10, 0.000000000E+00, 0.000000000E+00, 3.975466421E-01
     11240, 2.030972136E-01, 8.500000000E-02, 2.030972136E-01, 8.500000000E-02, 1.068699580E-06, 5.061853620E-10, 0.000000000E+00, 0.000000000E+00, 3.973714893E-01
     11241, 2.037338818E-01, 8.500000000E-02, 2.037338818E-01, 8.500000000E-02, 1.083930897E-06, 5.133802073E-10, 0.000000000E+00, 0.000000000E+00, 3.970337662E-01
     11242, 2.043705499E-01, 8.500000000E-02, 2.043705499E-01, 8.500000000E-02, 1.061383772E-06, 5.023642393E-10, 0.000000000E+00, 0.000000000E+00, 3.960489262E-01
     11243, 2.050072181E-01, 8.500000000E-02, 2.050072181E-01, 8.500000000E-02, 1.045025938E-06, 4.941922079E-10, 0.000000000E+00, 0.000000000E+00, 3.949154485E-01
     11244, 2.056438862E-01, 8.500000000E-02, 2.056438862E-01, 8.500000000E-02, 1.073974078E-06, 5.073923485E-10, 0.000000000E+00, 0.000000000E+00, 3.941774397E-01
     11245, 2.062805544E-01, 8.500000000E-02, 2.062805544E-01, 8.500000000E-02, 1.101357138E-06, 5.197475452E-10, 0.000000000E+00, 0.000000000E+00, 3.935746918E-01
     11246, 2.069172225E-01, 8.500000000E-02, 2.069172225E-01, 8.500000000E-02, 1.079503384E-06, 5.088290132E-10, 0.000000000E+00, 0.000000000E+00, 3.924887449E-01
     11247, 2.075538906E-01, 8.500000000E-02, 2.075538906E-01, 8.500000000E-02, 1.107554609E-06, 5.213286877E-10, 0.000000000E+00, 0.000000000E+00, 3.914678946E-01
     11248, 2.081905588E-01, 8.500000000E-02, 2.081905588E-01, 8.500000000E-02, 1.181725802E-06, 5.551218351E-10, 0.000000000E+00, 0.000000000E+00, 3.911829563E-01
     11249, 2.088272269E-01, 8.500000000E-02, 2.088272269E-01, 8.500000000E-02, 1.190808040E-06, 5.575010748E-10, 0.000000000E+00, 0.000000000E+00, 3.905495989E-01
     11250, 2.094638951E-01, 8.500000000E-02, 2.094638951E-01, 8.500000000E-02, 1.167359400E-06, 5.437819022E-10, 0.000000000E+00, 0.000000000E+00, 3.891229243E-01
     11251, 2.101005632E-01, 8.500000000E-02, 2.101005632E-01, 8.500000000E-02, 1.112134349E-06, 5.146721470E-10, 0.000000000E+00, 0.000000000E+00, 3.872401676E-01
     11252, 2.107372314E-01, 8.500000000E-02, 2.107372314E-01, 8.500000000E-02, 1.093784875E-06, 5.020153554E-10, 0.000000000E+00, 0.000000000E+00, 3.854927416E-01
     11253, 2.113738995E-01, 8.500000000E-02, 2.113738995E-01, 8.500000000E-02, 1.120535348E-06, 5.097784320E-10, 0.000000000E+00, 0.000000000E+00, 3.844451540E-01
     11254, 2.120105677E-01, 8.500000000E-02, 2.120105677E-01, 8.500000000E-02, 1.117083906E-06, 5.038118219E-10, 0.000000000E+00, 0.000000000E+00, 3.832558538E-01
     11255, 2.126472358E-01, 8.500000000E-02, 2.126472358E-01, 8.500000000E-02, 1.098008020E-06, 4.916902548E-10, 0.000000000E+00, 0.000000000E+00, 3.814895252E-01
     11256, 2.132839040E-01, 8.500000000E-02, 2.132839040E-01, 8.500000000E-02, 1.058567209E-06, 4.720167339E-10, 0.000000000E+00, 0.000000000E+00, 3.793442665E-01
     11257, 2.139205721E-01, 8.500000000E-02, 2.139205721E-01, 8.500000000E-02, 1.013602555E-06, 4.516062426E-10, 0.000000000E+00, 0.000000000E+00, 3.770613561E-01
     11258, 2.145572402E-01, 8.500000000E-02, 2.145572402E-01, 8.500000000E-02, 9.914855297E-07, 4.429059876E-10, 0.000000000E+00, 0.000000000E+00, 3.749412372E-01
     11259, 2.151939084E-01, 8.500000000E-02, 2.151939084E-01, 8.500000000E-02, 9.859276375E-07, 4.427384359E-10, 0.000000000E+00, 0.000000000E+00, 3.727960875E-01
     11260, 2.158305765E-01, 8.500000000E-02, 2.158305765E-01, 8.500000000E-02, 9.563562970E-07, 4.323979269E-10, 0.000000000E+00, 0.000000000E+00, 3.703483332E-01
     11261, 2.164672447E-01, 8.500000000E-02, 2.164672447E-01, 8.500000000E-02, 9.359591933E-07, 4.265446051E-10, 0.000000000E+00, 0.000000000E+00, 3.679134667E-01
     11262, 2.171039128E-01, 8.500000000E-02, 2.171039128E-01, 8.500000000E-02, 9.698398634E-07, 4.454054871E-10, 0.000000000E+00, 0.000000000E+00, 3.661473040E-01
     11263, 2.177405810E-01, 8.500000000E-02, 2.177405810E-01, 8.500000000E-02, 1.013914686E-06, 4.687394737E-10, 0.000000000E+00, 0.000000000E+00, 3.648091682E-01
     11264, 2.183772491E-01, 8.500000000E-02, 2.183772491E-01, 8.500000000E-02, 1.061201155E-06, 4.931977811E-10, 0.000000000E+00, 0.000000000E+00, 3.635233147E-01
     11265, 2.190139173E-01, 8.500000000E-02, 2.190139173E-01, 8.500000000E-02, 1.083223653E-06, 5.053991630E-10, 0.000000000E+00, 0.000000000E+00, 3.621158322E-01
     11266, 2.196505854E-01, 8.500000000E-02, 2.196505854E-01, 8.500000000E-02, 1.106415370E-06, 5.177086619E-10, 0.000000000E+00, 0.000000000E+00, 3.606582712E-01
     11267, 2.202872536E-01, 8.500000000E-02, 2.202872536E-01, 8.500000000E-02, 1.133257669E-06, 5.311977388E-10, 0.000000000E+00, 0.000000000E+00, 3.591481265E-01
     11268, 2.209239217E-01, 8.500000000E-02, 2.209239217E-01, 8.500000000E-02, 1.103603331E-06, 5.178229864E-10, 0.000000000E+00, 0.000000000E+00, 3.567475455E-01
     11269, 2.215605899E-01, 8.500000000E-02, 2.215605899E-01, 8.500000000E-02, 1.073159826E-06, 5.039347632E-10, 0.000000000E+00, 0.000000000E+00, 3.539523853E-01
     11270, 2.221972580E-01, 8.500000000E-02, 2.221972580E-01, 8.500000000E-02, 1.085062115E-06, 5.098221333E-10, 0.000000000E+00, 0.000000000E+00, 3.518507335E-01
     11271, 2.228339261E-01, 8.500000000E-02, 2.228339261E-01, 8.500000000E-02, 1.099785885E-06, 5.168671758E-10, 0.000000000E+00, 0.000000000E+00, 3.500624269E-01
     11272, 2.234705943E-01, 8.500000000E-02, 2.234705943E-01, 8.500000000E-02, 1.107254239E-06, 5.203892090E-10, 0.000000000E+00, 0.000000000E+00, 3.481017327E-01
     11273, 2.241072624E-01, 8.500000000E-02, 2.241072624E-01, 8.500000000E-02, 1.096702063E-06, 5.153730104E-10, 0.000000000E+00, 0.000000000E+00, 3.459568031E-01
     11274, 2.247439306E-01, 8.500000000E-02, 2.247439306E-01, 8.500000000E-02, 1.066986211E-06, 5.012841577E-10, 0.000000000E+00, 0.000000000E+00, 3.435762833E-01
     11275, 2.253805987E-01, 8.500000000E-02, 2.253805987E-01, 8.500000000E-02, 1.062893279E-06, 4.990939023E-10, 0.000000000E+00, 0.000000000E+00, 3.412098925E-01
     11276, 2.260172669E-01, 8.500000000E-02, 2.260172669E-01, 8.500000000E-02, 1.072397911E-06, 5.029705977E-10, 0.000000000E+00, 0.000000000E+00, 3.389786134E-01
     11277, 2.266539350E-01, 8.500000000E-02, 2.266539350E-01, 8.500000000E-02, 1.070945850E-06, 5.011805597E-10, 0.000000000E+00, 0.000000000E+00, 3.365790639E-01
